circuit,num_qubits,optimization_level,topology,seed,routing,depth,transpile_time,routing_overhead_2q,total_gates,one_qubit_gates,two_qubit_gates,mode,exec_time,fidelity,success_prob
ghz,8,3,linear,33,preset_default,11,0.00194089999422431,0,10,3,7,ideal,0.025261899980250746,0.9999961852881822,1.0
ghz,8,3,linear,33,preset_default,11,0.00194089999422431,0,10,3,7,noisy,0.021444300014991313,0.8137176083213286,0.813720703125
ghz,8,3,grid,11,preset_default,11,0.0021428999898489565,0,10,3,7,ideal,0.025089900009334087,0.9999310922823661,1.0
ghz,8,3,grid,11,preset_default,11,0.0021428999898489565,0,10,3,7,noisy,0.019911900017177686,0.800047915483539,0.800048828125
ghz,8,3,grid,22,preset_default,11,0.002478900016285479,0,10,3,7,ideal,0.02646140000433661,0.9999269789780805,1.0
ghz,8,3,grid,22,preset_default,11,0.002478900016285479,0,10,3,7,noisy,0.032627200009301305,0.8056214466094535,0.8056640625
ghz,8,3,grid,33,preset_default,11,0.0018560999887995422,0,10,3,7,ideal,0.025958299986086786,0.9999961852881822,1.0
ghz,8,3,grid,33,preset_default,11,0.0018560999887995422,0,10,3,7,noisy,0.03070640002260916,0.8134739247175871,0.8134765625
ghz,8,3,heavy_hex,11,preset_default,11,0.0022939000045880675,0,10,3,7,ideal,0.02541550001478754,0.9999310922823661,1.0
ghz,8,3,heavy_hex,11,preset_default,11,0.0022939000045880675,0,10,3,7,noisy,0.02049949998036027,0.7998034951142176,0.7998046875
ghz,8,3,heavy_hex,22,preset_default,11,0.0021637000027112663,0,10,3,7,ideal,0.026238399994326755,0.9999269789780805,1.0
ghz,8,3,heavy_hex,22,preset_default,11,0.0021637000027112663,0,10,3,7,noisy,0.02242410002509132,0.8051331395132416,0.80517578125
ghz,8,3,heavy_hex,33,preset_default,11,0.0021262999798636883,0,10,3,7,ideal,0.02583159998175688,0.9999961852881822,1.0
ghz,8,3,heavy_hex,33,preset_default,11,0.0021262999798636883,0,10,3,7,noisy,0.020015900023281574,0.8132302047407939,0.813232421875
ghz,10,0,linear,11,preset_default,13,0.0007431000121869147,0,12,3,9,ideal,0.030560299986973405,0.9999899267135619,1.0
ghz,10,0,linear,11,preset_default,13,0.0007431000121869147,0,12,3,9,noisy,0.03666849998990074,0.7678206936511437,0.767822265625
ghz,10,0,linear,22,preset_default,13,0.0007742000161670148,0,12,3,9,ideal,0.02915069999289699,0.9998509661769812,1.0
ghz,10,0,linear,22,preset_default,13,0.0007742000161670148,0,12,3,9,noisy,0.04147160000866279,0.7631179059894815,0.76318359375
ghz,10,0,linear,33,preset_default,13,0.0007533000025432557,0,12,3,9,ideal,0.028725799988023937,0.9999865887750645,1.0
ghz,10,0,linear,33,preset_default,13,0.0007533000025432557,0,12,3,9,noisy,0.042893100006040186,0.7678166569480508,0.767822265625
ghz,10,0,grid,11,preset_default,25,0.0014223999751266092,15,27,3,24,ideal,0.030565900000510737,0.9999899267135619,1.0
ghz,10,0,grid,11,preset_default,25,0.0014223999751266092,15,27,3,24,noisy,0.046234400011599064,0.6894531250000001,0.689453125
ghz,10,0,grid,22,preset_default,19,0.001333599997451529,12,24,3,21,ideal,0.029365900001721457,0.9998509661769812,1.0
ghz,10,0,grid,22,preset_default,19,0.001333599997451529,12,24,3,21,noisy,0.04591009998694062,0.704332480355916,0.704345703125
ghz,10,0,grid,33,preset_default,26,0.0015824000001884997,21,33,3,30,ideal,0.029488100000889972,0.9999865887750645,1.0
ghz,10,0,grid,33,preset_default,26,0.0015824000001884997,21,33,3,30,noisy,0.04222279999521561,0.65599929467955,0.656005859375
ghz,10,0,heavy_hex,11,preset_default,49,0.0014149000053294003,63,75,3,72,ideal,0.034575600002426654,0.9999899267135619,1.0
ghz,10,0,heavy_hex,11,preset_default,49,0.0014149000053294003,63,75,3,72,noisy,1.6171762000012677,0.5313989805417794,0.53173828125
ghz,10,0,heavy_hex,22,preset_default,34,0.0014577000110875815,54,66,3,63,ideal,0.033151499985251576,0.9998509661769812,1.0
ghz,10,0,heavy_hex,22,preset_default,34,0.0014577000110875815,54,66,3,63,noisy,1.435945500008529,0.5539453672049177,0.553955078125
ghz,10,0,heavy_hex,33,preset_default,44,0.001638799993088469,54,66,3,63,ideal,0.02880229998845607,0.9999865887750645,1.0
ghz,10,0,heavy_hex,33,preset_default,44,0.001638799993088469,54,66,3,63,noisy,1.463228499982506,0.5595596604374964,0.5595703125
ghz,10,1,linear,11,preset_default,13,0.0010030999837908894,0,12,3,9,ideal,0.03081859997473657,0.9999899267135619,1.0
